,EntityID,Age,Gender,Primary Language,Race,Ethnicity,Veteran Status
37424,54038,27.0,Male,English,Data Not Collected,Data Not Collected,No
37425,54040,29.0,Male,English,Data Not Collected,Data Not Collected,No
37426,54041,21.0,Female,English,Data Not Collected,Data Not Collected,No
37427,54042,29.0,Male,English,Client Refused,Client Refused,No
37428,54043,56.0,Female,English,White,Non-Hispanic or Latino,No
37429,54044,68.0,Female,English,Data Not Collected,Data Not Collected,No
37430,54045,40.0,Male,English,White,Non-Hispanic or Latino,Yes
37431,54046,72.0,Male,English,Data Not Collected,Data Not Collected,Yes
37432,54047,12.0,Female,English,Data Not Collected,Data Not Collected,
37433,54048,10.0,Female,English,Data Not Collected,Data Not Collected,
37434,54049,12.0,Male,English,Data Not Collected,Data Not Collected,
37435,54050,28.0,Male,English,White,Non-Hispanic or Latino,No
37436,54052,38.0,Male,English,White,Non-Hispanic or Latino,No
37437,54053,34.0,Male,English,White,Non-Hispanic or Latino,No
37438,54056,40.0,Female,English,White,Non-Hispanic or Latino,No
37439,54058,25.0,Female,English,Data Not Collected,Data Not Collected,No
37440,54060,29.0,Male,English,White,Client Refused,No
37441,54061,28.0,Female,English,Client Refused,Client Refused,No
37442,54062,63.0,Female,English,Data Not Collected,Data Not Collected,No
37443,54063,65.0,Male,English,Data Not Collected,Data Not Collected,Yes
37444,54064,32.0,Male,English,Data Not Collected,Data Not Collected,No
37445,54065,26.0,Female,English,White,Non-Hispanic or Latino,No
37446,54066,34.0,Male,English,White,Non-Hispanic or Latino,No
37447,54067,31.0,Male,English,White,Hispanic or Latino,No
37448,54068,26.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37449,54069,43.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37450,54071,16.0,Male,English,Data Not Collected,Data Not Collected,
37451,54072,11.0,Female,English,Data Not Collected,Data Not Collected,
37452,54073,41.0,Female,English,Data Not Collected,Data Not Collected,No
37453,54074,39.0,Male,English,White,Non-Hispanic or Latino,No
37454,54075,36.0,Female,English,White,Non-Hispanic or Latino,No
37455,54077,33.0,Female,English,White,Non-Hispanic or Latino,No
37456,54078,40.0,Male,English,White,Non-Hispanic or Latino,No
37457,54080,44.0,Male,English,White,Non-Hispanic or Latino,No
37458,54081,59.0,Female,English,White,Non-Hispanic or Latino,No
37459,54082,52.0,Male,English,White,Non-Hispanic or Latino,No
37460,54086,29.0,Female,English,White,Non-Hispanic or Latino,No
37461,54088,70.0,Female,English,Data Not Collected,Data Not Collected,No
37462,54090,21.0,Male,English,White,Non-Hispanic or Latino,No
37463,54092,41.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37464,54093,40.0,Female,English,White,Non-Hispanic or Latino,No
37465,54094,13.0,Female,English,Data Not Collected,Data Not Collected,No
37466,54095,45.0,Male,English,White,Non-Hispanic or Latino,No
37467,54097,23.0,Female,English,Data Not Collected,Data Not Collected,No
37468,54098,29.0,Male,English,White,Non-Hispanic or Latino,Yes
37469,54100,63.0,Female,English,Multi-Racial,Non-Hispanic or Latino,No
37470,54101,64.0,Male,English,White,Non-Hispanic or Latino,No
37471,54102,19.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37472,54103,19.0,Female,English,Data Not Collected,Data Not Collected,No
37473,54104,22.0,Male,English,Data Not Collected,Data Not Collected,No
37474,54107,40.0,Female,English,Data Not Collected,Data Not Collected,No
37475,54108,41.0,Male,English,Data Not Collected,Data Not Collected,No
37476,54109,21.0,Female,English,Data Not Collected,Data Not Collected,
37477,54110,16.0,Male,English,Data Not Collected,Data Not Collected,
37478,54111,14.0,Female,English,Data Not Collected,Data Not Collected,
37479,54114,23.0,Female,English,Data Not Collected,Data Not Collected,No
37480,54116,25.0,Male,English,Data Not Collected,Data Not Collected,No
37481,54117,3.0,Male,English,Data Not Collected,Data Not Collected,
37482,54118,55.0,Female,English,Data Not Collected,Data Not Collected,No
37483,54119,53.0,Male,English,Data Not Collected,Data Not Collected,No
37484,54120,59.0,Female,English,White,Non-Hispanic or Latino,No
37485,54121,14.0,Male,English,Data Not Collected,Non-Hispanic or Latino,
37486,54122,66.0,Male,English,White,Non-Hispanic or Latino,No
37487,54123,66.0,Female,English,White,Non-Hispanic or Latino,No
37488,54124,3.0,Female,English,Data Not Collected,Data Not Collected,
37489,54125,65.0,Female,English,Data Not Collected,Data Not Collected,No
37490,54126,63.0,Male,English,Data Not Collected,Data Not Collected,No
37491,54127,64.0,Female,English,White,Non-Hispanic or Latino,Yes
37492,54129,24.0,Male,English,Data Not Collected,Data Not Collected,No
37493,54130,24.0,Female,English,Data Not Collected,Data Not Collected,No
37494,54131,75.0,Female,English,White,Non-Hispanic or Latino,No
37495,54132,36.0,Male,English,Data Not Collected,Data Not Collected,No
37496,54133,41.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
37497,54134,38.0,Male,English,White,Non-Hispanic or Latino,No
37498,54135,25.0,Male,English,Data Not Collected,Data Not Collected,No
37499,54137,50.0,Female,English,White,Hispanic or Latino,No
37500,54138,52.0,Male,English,Data Not Collected,Data Not Collected,No
37501,54139,6.0,Male,English,Data Not Collected,Data Not Collected,
37502,54140,39.0,Female,English,White,Non-Hispanic or Latino,No
37503,54141,17.0,Female,English,White,Non-Hispanic or Latino,
37504,54142,16.0,Male,English,White,Non-Hispanic or Latino,
37505,54143,14.0,Male,English,White,Non-Hispanic or Latino,
37506,54144,7.0,Male,English,White,Non-Hispanic or Latino,
37507,54146,30.0,Male,English,Data Not Collected,Data Not Collected,No
37508,54147,45.0,Female,English,Data Not Collected,Data Not Collected,No
37509,54148,40.0,Male,English,Data Not Collected,Data Not Collected,No
37510,54149,16.0,Female,English,Data Not Collected,Data Not Collected,
37511,54150,41.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
37512,54151,41.0,Female,English,White,Non-Hispanic or Latino,No
37513,54152,52.0,Male,English,Data Not Collected,Data Not Collected,Yes
37514,54153,75.0,Female,English,White,Non-Hispanic or Latino,Data Not Collected
37515,54154,74.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
37516,54155,26.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37517,54156,57.0,Female,English,Data Not Collected,Data Not Collected,No
37518,54157,4.0,Female,English,Data Not Collected,Data Not Collected,
37519,54158,12.0,Female,English,Data Not Collected,Data Not Collected,
37520,54159,36.0,Male,English,Data Not Collected,Data Not Collected,No
37521,54160,41.0,Male,English,White,Client Doesn't Know,No
37522,54161,37.0,Male,English,White,Non-Hispanic or Latino,No
37523,54163,61.0,Male,English,White,Client Refused,No
37524,54164,32.0,Female,English,Data Not Collected,Data Not Collected,No
37525,54165,32.0,Male,English,Data Not Collected,Data Not Collected,No
37526,54167,17.0,Female,English,White,Non-Hispanic or Latino,
37527,54168,52.0,Male,English,White,Non-Hispanic or Latino,No
37528,54170,39.0,Male,English,White,Non-Hispanic or Latino,No
37529,54171,28.0,Male,English,Data Not Collected,Data Not Collected,No
37530,54173,74.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37531,54174,27.0,Male,English,Data Not Collected,Data Not Collected,No
37532,54175,55.0,Female,English,White,Data Not Collected,No
37533,54176,21.0,Female,English,White,Data Not Collected,No
37534,54177,45.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37535,54179,43.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37536,54180,8.0,Female,English,Data Not Collected,Data Not Collected,
37537,54182,70.0,Female,English,White,Client Refused,No
37538,54183,64.0,Female,English,White,Non-Hispanic or Latino,No
37539,54184,67.0,Male,English,White,Non-Hispanic or Latino,No
37540,54185,49.0,Female,English,Data Not Collected,Data Not Collected,Client refused
37541,54186,19.0,Female,English,Data Not Collected,Data Not Collected,
37542,54187,15.0,Male,English,Data Not Collected,Data Not Collected,
37543,54188,8.0,Male,English,Data Not Collected,Data Not Collected,
37544,54189,13.0,Male,English,Data Not Collected,Data Not Collected,
37545,54190,3.0,Female,English,White,Non-Hispanic or Latino,
37546,54191,45.0,Male,English,Data Not Collected,Data Not Collected,No
37547,54192,26.0,Female,English,Data Not Collected,Data Not Collected,No
37548,54193,28.0,Male,English,Data Not Collected,Data Not Collected,No
37549,54194,24.0,Female,English,Data Not Collected,Data Not Collected,No
37550,54196,57.0,Female,English,Data Not Collected,Data Not Collected,No
37551,54197,56.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37552,54198,6.0,Male,English,Data Not Collected,Data Not Collected,
37553,54200,24.0,Female,English,White,Hispanic or Latino,No
37554,54201,21.0,Female,English,Data Not Collected,Data Not Collected,No
37555,54202,38.0,Male,English,White,Non-Hispanic or Latino,No
37556,54203,5.0,Female,English,White,Non-Hispanic or Latino,
37557,54204,3.0,Female,English,Data Not Collected,Data Not Collected,
37558,54205,16.0,Male,English,White,Non-Hispanic or Latino,
37559,54206,4.0,Male,English,White,Non-Hispanic or Latino,
37560,54207,11.0,Male,English,White,Non-Hispanic or Latino,
37561,54208,8.0,Female,English,White,Non-Hispanic or Latino,
37562,54209,16.0,Female,English,Data Not Collected,Data Not Collected,
37563,54210,14.0,Female,English,Data Not Collected,Data Not Collected,
37564,54211,12.0,Female,English,Data Not Collected,Data Not Collected,
37565,54212,10.0,Female,English,Data Not Collected,Data Not Collected,
37566,54214,53.0,Male,English,White,Non-Hispanic or Latino,Yes
37567,54215,20.0,Male,English,White,Non-Hispanic or Latino,
37568,54216,19.0,Male,English,White,Non-Hispanic or Latino,
37569,54218,81.0,Female,English,White,Data Not Collected,No
37570,54220,57.0,Female,English,White,Non-Hispanic or Latino,No
37571,54222,61.0,Female,English,White,Non-Hispanic or Latino,Client refused
37572,54224,56.0,Male,English,Data Not Collected,Data Not Collected,No
37573,54225,20.0,Male,English,Data Not Collected,Data Not Collected,
37574,54226,18.0,Female,English,Data Not Collected,Data Not Collected,
37575,54228,8.0,Male,English,White,Data Not Collected,
37576,54229,15.0,Female,English,White,Data Not Collected,
37577,54230,18.0,Female,English,White,Non-Hispanic or Latino,
37578,54231,59.0,Male,English,White,Non-Hispanic or Latino,No
37579,54233,3.0,Male,English,Data Not Collected,Data Not Collected,
37580,54236,85.0,Female,English,White,Non-Hispanic or Latino,No
37581,54238,27.0,Male,English,Data Not Collected,Data Not Collected,
37582,54239,38.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37583,54240,68.0,Male,English,White,Non-Hispanic or Latino,No
37584,54241,51.0,Male,English,White,Non-Hispanic or Latino,Yes
37585,54242,50.0,Female,English,White,Non-Hispanic or Latino,No
37586,54243,43.0,Male,English,White,Data Not Collected,No
37587,54244,61.0,Male,English,White,Non-Hispanic or Latino,No
37588,54245,37.0,Female,Spanish,Data Not Collected,Hispanic or Latino,No
37589,54246,8.0,Female,Spanish,Data Not Collected,Hispanic or Latino,
37590,54247,7.0,Female,Spanish,Data Not Collected,Hispanic or Latino,
37591,54248,23.0,Female,English,Data Not Collected,Data Not Collected,No
37592,54249,39.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37593,54250,26.0,Female,English,Data Not Collected,Data Not Collected,No
37594,54251,22.0,Female,English,Data Not Collected,Data Not Collected,No
37595,54252,30.0,Male,English,Data Not Collected,Data Not Collected,No
37596,54254,26.0,Female,English,Data Not Collected,Data Not Collected,No
37597,54255,27.0,Male,English,Data Not Collected,Data Not Collected,No
37598,54256,31.0,Female,English,Data Not Collected,Data Not Collected,No
37599,54257,37.0,Male,English,White,Data Not Collected,No
37600,54258,24.0,Female,English,Data Not Collected,Data Not Collected,No
37601,54259,43.0,Male,English,Data Not Collected,Data Not Collected,No
37602,54261,26.0,Female,English,Data Not Collected,Data Not Collected,Yes
37603,54262,35.0,Male,English,Data Not Collected,Data Not Collected,Yes
37604,54263,6.0,Male,English,Data Not Collected,Data Not Collected,
37605,54264,14.0,Male,English,Data Not Collected,Data Not Collected,
37606,54265,9.0,Female,English,Data Not Collected,Data Not Collected,
37607,54266,30.0,Male,English,Data Not Collected,Data Not Collected,No
37608,54267,44.0,Male,English,Data Not Collected,Data Not Collected,No
37609,54268,30.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37610,54270,22.0,Female,English,Data Not Collected,Data Not Collected,No
37611,54272,62.0,Female,English,Data Not Collected,Data Not Collected,No
37612,54273,27.0,Male,English,Data Not Collected,Data Not Collected,No
37613,54274,16.0,Female,English,Data Not Collected,Data Not Collected,
37614,54275,83.0,Female,English,Data Not Collected,Data Not Collected,No
37615,54276,52.0,Male,English,Data Not Collected,Data Not Collected,No
37616,54277,24.0,Female,English,Data Not Collected,Data Not Collected,No
37617,54280,78.0,Male,English,White,Non-Hispanic or Latino,No
37618,54282,3.0,Male,English,Data Not Collected,Data Not Collected,
37619,54283,46.0,Female,English,Data Not Collected,Data Not Collected,No
37620,54284,32.0,Female,English,,,No
37621,54286,53.0,Male,English,White,Non-Hispanic or Latino,Yes
37622,54287,52.0,Female,English,White,Non-Hispanic or Latino,No
37623,54288,20.0,Female,English,Data Not Collected,Hispanic or Latino,
37624,54289,18.0,Male,English,Data Not Collected,Hispanic or Latino,
37625,54290,16.0,Male,English,Data Not Collected,Hispanic or Latino,
37626,54291,34.0,Female,English,Data Not Collected,Data Not Collected,No
37627,54293,58.0,Female,English,White,Client Refused,No
37628,54294,75.0,Female,English,Data Not Collected,Data Not Collected,No
37629,54295,81.0,Male,English,Data Not Collected,Data Not Collected,No
37630,54297,31.0,Female,English,White,Non-Hispanic or Latino,No
37631,54298,11.0,Male,English,Data Not Collected,Data Not Collected,
37632,54299,5.0,Female,English,Data Not Collected,Data Not Collected,
37633,54300,30.0,Female,English,White,Non-Hispanic or Latino,No
37634,54301,9.0,Female,English,White,Non-Hispanic or Latino,
37635,54302,8.0,Female,English,White,Non-Hispanic or Latino,
37636,54303,3.0,Male,English,White,Non-Hispanic or Latino,
37637,54304,6.0,Female,English,Data Not Collected,Data Not Collected,
37638,54305,73.0,Female,English,White,Non-Hispanic or Latino,No
37639,54306,68.0,Male,English,White,Non-Hispanic or Latino,Yes
37640,54307,28.0,Female,English,White,Non-Hispanic or Latino,No
37641,54309,48.0,Male,English,Data Not Collected,Data Not Collected,No
37642,54310,42.0,Female,English,Data Not Collected,Data Not Collected,No
37643,54311,17.0,Male,English,Data Not Collected,Data Not Collected,
37644,54312,28.0,Female,English,Data Not Collected,Data Not Collected,No
37645,54313,28.0,Male,English,Data Not Collected,Data Not Collected,No
37646,54314,79.0,Male,English,Data Not Collected,Non-Hispanic or Latino,No
37647,54315,29.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37648,54317,62.0,Male,English,White,Non-Hispanic or Latino,No
37649,54318,14.0,Male,English,White,Non-Hispanic or Latino,
37650,54320,23.0,Female,English,White,Non-Hispanic or Latino,No
37651,54321,6.0,Male,English,White,Non-Hispanic or Latino,
37652,54322,5.0,Female,English,White,Non-Hispanic or Latino,
37653,54324,3.0,Female,English,American Indian or Alaska Native,Non-Hispanic or Latino,
37654,54325,44.0,Male,English,White,Client Refused,Yes
37655,54326,36.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37656,54327,33.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37657,54328,6.0,Male,English,Data Not Collected,Data Not Collected,
37658,54329,25.0,Male,English,White,Non-Hispanic or Latino,No
37659,54331,23.0,Male,English,Data Not Collected,Data Not Collected,No
37660,54333,5.0,Male,English,Data Not Collected,Data Not Collected,
37661,54334,22.0,Male,English,Data Not Collected,Data Not Collected,No
37662,54335,35.0,Male,English,Data Not Collected,Data Not Collected,No
37663,54336,35.0,Female,English,Data Not Collected,Data Not Collected,No
37664,54337,35.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37665,54338,30.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37666,54339,45.0,Male,English,Data Not Collected,Data Not Collected,No
37667,54340,13.0,Female,English,Data Not Collected,Data Not Collected,
37668,54341,13.0,Female,English,Data Not Collected,Data Not Collected,
37669,54342,13.0,Female,English,Data Not Collected,Data Not Collected,
37670,54343,44.0,Male,English,Multi-Racial,Data Not Collected,No
37671,54344,58.0,Female,English,White,Non-Hispanic or Latino,No
37672,54345,,Male,English,Data Not Collected,Data Not Collected,
37673,54348,35.0,Female,English,Data Not Collected,Data Not Collected,No
37674,54349,35.0,Male,English,Data Not Collected,Data Not Collected,No
37675,54350,4.0,Male,English,Data Not Collected,Data Not Collected,
37676,54353,26.0,Male,English,Data Not Collected,Data Not Collected,No
37677,54355,50.0,Female,English,Data Not Collected,Data Not Collected,Yes
37678,54356,64.0,Male,English,Data Not Collected,Data Not Collected,No
37679,54357,26.0,Male,English,Data Not Collected,Data Not Collected,No
37680,54358,41.0,Female,English,Data Not Collected,Data Not Collected,No
37681,54359,53.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37682,54360,19.0,Female,English,Data Not Collected,Data Not Collected,
37683,54361,21.0,Male,English,Data Not Collected,Data Not Collected,No
37684,54362,63.0,Female,English,White,Non-Hispanic or Latino,No
37685,54363,30.0,Male,English,Data Not Collected,Data Not Collected,No
37686,54364,28.0,Male,English,Data Not Collected,Data Not Collected,No
37687,54365,21.0,Female,English,Data Not Collected,Data Not Collected,
37688,54366,56.0,Male,English,Data Not Collected,Data Not Collected,No
37689,54367,22.0,Female,English,Data Not Collected,Data Not Collected,No
37690,54368,23.0,Male,English,Data Not Collected,Data Not Collected,No
37691,54369,3.0,Male,English,Data Not Collected,Data Not Collected,
37692,54370,28.0,Data Not Collected,English,Data Not Collected,Data Not Collected,No
37693,54371,5.0,Male,English,White,Non-Hispanic or Latino,
37694,54372,30.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37695,54373,25.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Client refused
37696,54374,24.0,Male,English,Data Not Collected,Data Not Collected,Yes
37697,54376,50.0,Male,English,Data Not Collected,Data Not Collected,No
37698,54377,26.0,Female,English,Data Not Collected,Data Not Collected,No
37699,54380,76.0,Female,English,Data Not Collected,Data Not Collected,No
37700,54381,69.0,Male,English,Data Not Collected,Data Not Collected,No
37701,54382,63.0,Male,English,White,Non-Hispanic or Latino,No
37702,54383,33.0,Female,English,White,Non-Hispanic or Latino,No
37703,54384,42.0,Female,English,Data Not Collected,Data Not Collected,No
37704,54385,24.0,Male,English,Data Not Collected,Data Not Collected,No
37705,54387,35.0,Male,English,Data Not Collected,Data Not Collected,No
37706,54388,27.0,Female,English,Data Not Collected,Data Not Collected,No
37707,54390,3.0,Male,English,White,Non-Hispanic or Latino,
37708,54391,40.0,Female,English,Data Not Collected,Data Not Collected,No
37709,54392,4.0,Female,English,Data Not Collected,Data Not Collected,
37710,54393,42.0,Female,English,Native Hawaiian or Other Pacific Islander,Non-Hispanic or Latino,No
37711,54394,42.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,No
37712,54395,18.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
37713,54396,11.0,Male,English,American Indian or Alaska Native,Non-Hispanic or Latino,
37714,54397,10.0,Male,English,Data Not Collected,Data Not Collected,
37715,54398,12.0,Female,English,Data Not Collected,Data Not Collected,
37716,54399,3.0,Female,English,White,Non-Hispanic or Latino,
37717,54400,34.0,Female,English,White,Hispanic or Latino,No
37718,54401,15.0,Male,English,White,Hispanic or Latino,
37719,54402,7.0,Female,English,White,Hispanic or Latino,
37720,54403,21.0,Female,English,Data Not Collected,Data Not Collected,
37721,54404,24.0,Female,English,Data Not Collected,Data Not Collected,No
37722,54406,29.0,Male,English,Data Not Collected,Data Not Collected,No
37723,54407,27.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37724,54408,5.0,Female,English,Data Not Collected,Data Not Collected,
37725,54409,11.0,Female,English,Data Not Collected,Data Not Collected,
37726,54411,27.0,Male,English,Data Not Collected,Data Not Collected,No
37727,54412,10.0,Female,English,Data Not Collected,Data Not Collected,
37728,54413,9.0,Male,English,Data Not Collected,Data Not Collected,
37729,54414,16.0,Male,English,White,Non-Hispanic or Latino,
37730,54417,60.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37731,54418,50.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37732,54419,28.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37733,54420,20.0,Female,English,Data Not Collected,Data Not Collected,
37734,54421,22.0,Female,English,Data Not Collected,Data Not Collected,No
37735,54423,9.0,Male,English,Data Not Collected,Data Not Collected,
37736,54424,28.0,Male,English,Data Not Collected,Data Not Collected,Client refused
37737,54425,75.0,Male,English,Data Not Collected,Data Not Collected,Yes
37738,54426,23.0,Male,English,Data Not Collected,Data Not Collected,No
37739,54428,36.0,Female,English,Data Not Collected,Data Not Collected,No
37740,54429,37.0,Male,English,Data Not Collected,Data Not Collected,No
37741,54430,10.0,Male,English,Data Not Collected,Data Not Collected,
37742,54431,7.0,Male,English,Data Not Collected,Data Not Collected,
37743,54432,6.0,Male,English,Data Not Collected,Data Not Collected,
37744,54433,24.0,Female,English,Data Not Collected,Data Not Collected,No
37745,54434,,Male,English,Data Not Collected,Data Not Collected,
37746,54436,59.0,Client Refused,English,Client Refused,Hispanic or Latino,Client refused
37747,54437,7.0,Male,English,Data Not Collected,Data Not Collected,
37748,54438,63.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
37749,54439,64.0,Male,English,Data Not Collected,Data Not Collected,Client refused
37750,54440,26.0,Male,English,White,Non-Hispanic or Latino,No
37751,54441,30.0,Male,English,Data Not Collected,Data Not Collected,Client refused
37752,54443,30.0,Male,English,White,Hispanic or Latino,No
37753,54444,,Client Refused,English,Client Refused,Client Refused,
37754,54447,27.0,Male,English,Data Not Collected,Data Not Collected,No
37755,54448,28.0,Female,English,Data Not Collected,Data Not Collected,No
37756,54449,38.0,Male,English,Data Not Collected,Data Not Collected,Yes
37757,54450,38.0,Female,English,White,Non-Hispanic or Latino,No
37758,54451,18.0,Female,English,White,Non-Hispanic or Latino,
37759,54452,18.0,Female,English,White,Non-Hispanic or Latino,
37760,54453,27.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37761,54454,4.0,Male,English,Data Not Collected,Data Not Collected,
37762,54455,7.0,Female,English,Data Not Collected,Data Not Collected,
37763,54456,72.0,Female,English,Data Not Collected,Data Not Collected,Data Not Collected
37764,54457,74.0,Male,English,Data Not Collected,Data Not Collected,Data Not Collected
37765,54458,4.0,Female,English,Data Not Collected,Data Not Collected,
37766,54459,3.0,Male,English,Data Not Collected,Data Not Collected,
37767,54460,48.0,Male,English,White,Client Refused,Yes
37768,54461,,Female,English,Asian,Client Refused,
37769,54463,30.0,Female,English,Data Not Collected,Data Not Collected,No
37770,54464,,Male,English,White,Non-Hispanic or Latino,
37771,54466,61.0,Female,English,White,Non-Hispanic or Latino,No
37772,54467,60.0,Male,English,White,Non-Hispanic or Latino,No
37773,54468,37.0,Female,English,Data Not Collected,Data Not Collected,No
37774,54469,14.0,Female,English,Data Not Collected,Data Not Collected,
37775,54470,26.0,Female,English,White,Non-Hispanic or Latino,No
37776,54471,37.0,Female,English,White,Non-Hispanic or Latino,No
37777,54472,31.0,Male,English,White,Client Refused,No
37778,54473,43.0,Female,English,White,Non-Hispanic or Latino,No
37779,54474,21.0,Male,English,White,Non-Hispanic or Latino,No
37780,54475,20.0,Male,English,White,Non-Hispanic or Latino,
37781,54476,18.0,Male,English,White,Non-Hispanic or Latino,
37782,54477,29.0,Male,English,White,Non-Hispanic or Latino,No
37783,54478,28.0,Female,English,White,Non-Hispanic or Latino,No
37784,54479,5.0,Male,English,Client Refused,Non-Hispanic or Latino,
37785,54482,27.0,Male,English,White,Non-Hispanic or Latino,No
37786,54483,35.0,Male,English,White,Client Refused,No
37787,54484,26.0,Female,English,White,Non-Hispanic or Latino,No
37788,54485,27.0,Male,English,Data Not Collected,Data Not Collected,No
37789,54486,29.0,Male,English,White,Client Refused,Yes
37790,54487,30.0,Female,English,White,Client Refused,No
37791,54489,35.0,Male,English,White,Non-Hispanic or Latino,Yes
37792,54490,32.0,Female,English,White,Non-Hispanic or Latino,No
37793,54492,12.0,Male,English,White,Non-Hispanic or Latino,
37794,54493,11.0,Male,English,White,Non-Hispanic or Latino,
37795,54494,5.0,Male,English,White,Non-Hispanic or Latino,
37796,54495,26.0,Female,English,Data Not Collected,Data Not Collected,No
37797,54496,37.0,Male,English,White,Non-Hispanic or Latino,No
37798,54497,36.0,Female,English,White,Non-Hispanic or Latino,No
37799,54498,31.0,Male,English,White,Non-Hispanic or Latino,No
37800,54499,30.0,Female,English,White,Non-Hispanic or Latino,No
37801,54500,51.0,Male,English,White,Non-Hispanic or Latino,No
37802,54501,47.0,Female,English,White,Non-Hispanic or Latino,No
37803,54503,63.0,Female,English,White,Non-Hispanic or Latino,No
37804,54506,67.0,Male,English,Multi-Racial,Data Not Collected,No
37805,54509,34.0,Male,English,White,Non-Hispanic or Latino,No
37806,54510,4.0,Female,English,White,Non-Hispanic or Latino,
37807,54511,29.0,Male,English,White,Data Not Collected,No
37808,54513,67.0,Client Doesn't Know,English,Client Doesn't Know,Client Doesn't Know,No
37809,54514,22.0,Male,English,White,Non-Hispanic or Latino,No
37810,54516,28.0,Male,English,White,Non-Hispanic or Latino,No
37811,54517,64.0,Male,English,Data Not Collected,Data Not Collected,No
37812,54518,6.0,Male,English,White,Non-Hispanic or Latino,
37813,54519,37.0,Male,English,Data Not Collected,Data Not Collected,No
37814,54521,20.0,Male,English,White,Non-Hispanic or Latino,Data Not Collected
37815,54522,55.0,Female,English,White,Non-Hispanic or Latino,No
37816,54523,26.0,Male,English,White,Non-Hispanic or Latino,No
37817,54524,48.0,Female,English,White,Non-Hispanic or Latino,No
37818,54525,19.0,Male,English,White,Non-Hispanic or Latino,
37819,54526,17.0,Female,English,White,Non-Hispanic or Latino,
37820,54528,32.0,Male,English,Data Not Collected,Data Not Collected,No
37821,54531,41.0,Male,English,White,Non-Hispanic or Latino,No
37822,54532,49.0,Female,English,Data Not Collected,Data Not Collected,No
37823,54533,57.0,Female,English,Data Not Collected,Data Not Collected,No
37824,54534,86.0,Female,English,White,Non-Hispanic or Latino,No
37825,54535,63.0,Female,English,White,Non-Hispanic or Latino,No
37826,54536,28.0,Female,English,White,Non-Hispanic or Latino,No
37827,54537,31.0,Data Not Collected,English,Data Not Collected,Data Not Collected,No
37828,54538,43.0,Female,English,Data Not Collected,Hispanic or Latino,No
37829,54539,82.0,Male,English,Data Not Collected,Hispanic or Latino,No
37830,54540,11.0,Male,English,Data Not Collected,Hispanic or Latino,
37831,54541,7.0,Female,English,Data Not Collected,Hispanic or Latino,
37832,54542,4.0,Female,English,Data Not Collected,Hispanic or Latino,
37833,54545,70.0,Female,English,Data Not Collected,Data Not Collected,No
37834,54546,3.0,Male,English,Data Not Collected,Data Not Collected,
37835,54547,68.0,Female,English,White,Non-Hispanic or Latino,No
37836,54548,78.0,Male,English,Data Not Collected,Data Not Collected,No
37837,54550,27.0,Data Not Collected,English,Data Not Collected,Data Not Collected,Data Not Collected
37838,54551,50.0,Male,English,White,Non-Hispanic or Latino,No
37839,54552,8.0,Male,English,White,Non-Hispanic or Latino,
37840,54553,9.0,Male,English,White,Non-Hispanic or Latino,
37841,54554,34.0,Female,English,White,Non-Hispanic or Latino,No
37842,54556,37.0,Male,English,Data Not Collected,Data Not Collected,No
37843,54557,39.0,Female,English,White,Non-Hispanic or Latino,No
37844,54558,48.0,Male,English,White,Non-Hispanic or Latino,Yes
37845,54559,7.0,Female,English,Client Refused,Non-Hispanic or Latino,
37846,54561,33.0,Female,English,White,Non-Hispanic or Latino,No
37847,54563,44.0,Female,English,Black or African American,Client Refused,No
