FamilyID,EntityID,DateAdded,DateRemoved,Relation to HoH
44925,69188,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
41366,13808,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
41366,69189,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Child
41008,69191,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Child
44926,69192,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44927,69193,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44927,69194,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Spouse
44928,69195,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44929,69196,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44930,69197,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44931,69198,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44932,69199,2021-01-19 00:00:00.000,9999-12-31 00:00:00.000,Self
44933,69200,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
44934,69201,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
44935,54884,2021-01-01 00:00:00.000,9999-12-31 00:00:00.000,Self
44936,69202,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
44936,69203,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Spouse
44937,69204,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
44938,69205,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
44939,69206,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
6033,69207,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Child
6033,69208,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Parent
3321,69209,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Spouse
43854,69210,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Spouse
44940,52391,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Self
38084,36873,2021-01-20 00:00:00.000,9999-12-31 00:00:00.000,Child
44941,69211,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
44941,69212,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Child
44942,69213,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
44943,69215,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
18806,49996,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Child
18806,69216,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Child
40880,69217,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Child
44944,69218,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
44945,69219,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
37155,69220,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Child
44946,69221,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
44947,69222,2021-01-21 00:00:00.000,9999-12-31 00:00:00.000,Self
44948,69223,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44948,69224,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Child
44948,69225,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Child
44948,69226,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
44949,69227,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44950,69228,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44951,69229,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44952,69230,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44953,69231,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44954,69232,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44955,69233,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44956,69234,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44957,69235,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44958,69236,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44959,69237,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44960,69238,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44961,69239,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44962,69240,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44963,69241,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44964,69242,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44965,69243,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44966,69244,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44967,69245,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44968,69246,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44969,69247,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44970,69248,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44971,69249,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44972,69250,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44973,69251,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44594,69252,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Child
44974,69253,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44975,69254,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44976,69255,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44977,69256,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44978,69257,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44979,69258,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44980,69259,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44981,69260,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44982,69261,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44983,69262,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44984,69263,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44985,69264,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44986,69265,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44987,69266,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44988,69267,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44989,69268,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44990,69269,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44991,69270,2021-01-22 00:00:00.000,9999-12-31 00:00:00.000,Self
44992,69271,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Self
44993,69272,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Self
44994,69273,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Self
43189,69274,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Child
44995,69275,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Self
44996,69276,2021-01-25 00:00:00.000,9999-12-31 00:00:00.000,Self
44997,69277,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Self
44998,69278,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Self
44828,69279,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Child
31782,66925,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Child
31782,66926,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Child
44999,19185,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45000,69280,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45000,69281,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Unknown
45000,69282,2021-01-26 00:00:00.000,9999-12-31 00:00:00.000,Unknown
45001,69283,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45002,69284,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45003,69285,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45004,69286,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45005,69287,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45006,69288,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45006,69289,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Child
45007,69290,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45008,69291,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45009,69292,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45010,69293,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45011,69295,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45006,69296,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45012,69297,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45013,69298,2021-01-27 00:00:00.000,9999-12-31 00:00:00.000,Self
45014,69299,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45015,26204,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45017,69301,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45018,69302,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45019,69030,2021-01-28 00:00:00.000,2021-07-28 00:00:00.000,Self
44219,66578,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45020,69303,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45021,69304,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45020,69305,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Child
45022,69306,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45023,69307,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45024,69308,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45025,69309,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45026,69310,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45027,69311,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45028,69312,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45029,69313,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45030,69314,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45031,69315,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45032,69316,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45033,69317,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45034,69318,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45035,69319,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45036,69320,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45037,69321,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45038,69322,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45039,69323,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45040,69324,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45041,69325,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45042,69326,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45043,69327,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45044,69328,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45045,69329,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45046,69330,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45047,69331,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45048,69332,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45049,69333,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
45050,69334,2021-01-28 00:00:00.000,9999-12-31 00:00:00.000,Self
32656,41774,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
32656,41775,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
32656,41776,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Child
38269,69336,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Child
45051,69337,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Self
45051,69338,2021-01-29 00:00:00.000,9999-12-31 00:00:00.000,Child
45052,69339,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45053,21610,2021-01-07 00:00:00.000,9999-12-31 00:00:00.000,Self
45054,69340,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45054,69341,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45054,69342,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
45054,69343,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
45054,69344,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Child
45055,69345,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45056,69346,2021-02-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45057,69347,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45058,69348,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45059,69350,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
20861,69351,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
45060,69352,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45061,69353,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45062,69354,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45063,69356,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Self
43321,67701,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Spouse
35775,69357,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Child
45003,69358,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Spouse
13316,11104,2021-02-02 00:00:00.000,2021-02-08 00:00:00.000,Other Non-Relative
44890,69359,2021-02-02 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45064,69360,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45065,69361,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45065,69362,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45065,69363,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45065,69364,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45066,69365,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45067,69366,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45067,69367,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
45067,69368,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
45067,69369,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Grandchild
13041,69370,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45068,69371,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45069,69373,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45069,69374,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45070,69375,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45070,69376,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45070,69377,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45070,69378,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45070,69379,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Child
45070,69380,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
45070,69381,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Step-Child
45071,69382,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45072,69383,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45073,69384,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45074,69385,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45075,69386,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45076,69387,2021-02-03 00:00:00.000,9999-12-31 00:00:00.000,Self
45077,69388,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45078,69389,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45079,69390,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45080,69391,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45081,69392,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45081,69393,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45081,69394,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Child
45081,69395,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
45082,69397,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
45083,69398,2021-02-04 00:00:00.000,9999-12-31 00:00:00.000,Self
4074,56878,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Child
45084,69399,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Self
45085,69400,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Self
45085,69401,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45086,69402,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Self
45087,69403,2021-02-05 00:00:00.000,9999-12-31 00:00:00.000,Self
45088,69404,2021-02-06 00:00:00.000,9999-12-31 00:00:00.000,Self
45089,69405,2021-02-06 00:00:00.000,9999-12-31 00:00:00.000,Self
45090,69406,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45091,69408,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45091,69409,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Child
45092,69410,2021-02-08 00:00:00.000,2021-06-04 00:00:00.000,Self
45093,69411,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45094,69412,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45095,69413,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45096,69414,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45097,69415,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45098,69416,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45099,69417,2021-02-08 00:00:00.000,9999-12-31 00:00:00.000,Self
45100,11104,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45101,69420,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45102,69421,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45103,69423,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45104,69425,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45105,69426,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45106,69427,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45107,69428,2021-02-09 00:00:00.000,9999-12-31 00:00:00.000,Self
45108,69429,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45109,69431,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45110,69432,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45111,6138,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45111,69433,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Parent
45112,69434,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45113,69435,2021-02-10 00:00:00.000,9999-12-31 00:00:00.000,Self
45114,69436,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45115,69437,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45100,19897,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45116,69438,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45116,69439,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Child
14000,69440,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Child
45117,69441,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45118,69442,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45119,69444,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
45120,69445,2021-02-11 00:00:00.000,9999-12-31 00:00:00.000,Self
40826,69447,2021-02-12 00:00:00.000,9999-12-31 00:00:00.000,Child
45121,69448,2021-02-12 00:00:00.000,9999-12-31 00:00:00.000,Self
45122,69449,2021-02-12 00:00:00.000,9999-12-31 00:00:00.000,Self
45123,69450,2021-02-13 00:00:00.000,9999-12-31 00:00:00.000,Self
45124,69451,2021-02-14 00:00:00.000,9999-12-31 00:00:00.000,Self
45125,69452,2021-02-14 00:00:00.000,9999-12-31 00:00:00.000,Self
45126,69453,2021-02-16 00:00:00.000,9999-12-31 00:00:00.000,Self
45127,69454,2021-02-17 00:00:00.000,9999-12-31 00:00:00.000,Self
45128,50654,2021-02-18 00:00:00.000,9999-12-31 00:00:00.000,Self
45128,68673,2021-02-18 00:00:00.000,9999-12-31 00:00:00.000,Child
12735,69455,2021-02-18 00:00:00.000,9999-12-31 00:00:00.000,Unknown
45129,69456,2021-02-18 00:00:00.000,9999-12-31 00:00:00.000,Self
45130,69458,2021-02-18 00:00:00.000,9999-12-31 00:00:00.000,Self
20502,69459,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Child
7343,29972,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Other Relative
45131,69461,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45132,69462,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45133,69463,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45134,69464,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45134,69465,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Parent
45135,11849,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45136,69466,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
45136,69467,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Child
45137,69468,2021-02-19 00:00:00.000,9999-12-31 00:00:00.000,Self
6017,69022,2020-05-22 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
45138,69469,2021-02-20 00:00:00.000,9999-12-31 00:00:00.000,Self
45139,69470,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Self
45140,69471,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Self
45140,69472,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45141,69473,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Self
45141,69474,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45142,69475,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Self
45143,57897,2021-02-22 00:00:00.000,9999-12-31 00:00:00.000,Self
45144,69476,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
45145,69478,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
45145,69479,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
45146,69480,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
26586,69482,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Spouse
26586,54994,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
26586,54993,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
45147,49017,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
43836,69483,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Spouse
12732,69484,2021-02-23 00:00:00.000,2021-08-06 00:00:00.000,Other Relative
32204,69485,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
32204,69486,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
32204,69487,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
32204,69488,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
7337,14543,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
45148,69489,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
43815,57166,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
43815,57167,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Child
45149,69490,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Self
45149,69491,2021-02-23 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45150,69492,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Self
6357,12238,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Child
45151,69493,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Self
45151,69494,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Other Non-Relative
45151,69495,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Child
36606,69496,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Child
45152,69497,2021-02-24 00:00:00.000,9999-12-31 00:00:00.000,Self
45153,69498,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Self
16989,69499,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Spouse
45154,16056,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Self
45155,69500,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Self
45155,69501,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Child
45155,69502,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Child
45155,69503,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Child
45156,69505,2021-02-25 00:00:00.000,9999-12-31 00:00:00.000,Self
45157,69506,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45158,69507,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45158,69508,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45159,69509,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45159,69510,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45159,69511,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45160,69512,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45161,69513,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45161,69514,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45161,69515,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45161,69516,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Child
45162,69517,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45163,69519,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45164,12030,2021-02-26 00:00:00.000,9999-12-31 00:00:00.000,Self
45165,69520,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45166,69521,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45167,69522,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45167,69523,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Child
44140,69524,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Child
45168,69525,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45169,69527,2021-03-01 00:00:00.000,9999-12-31 00:00:00.000,Self
45170,69528,2021-03-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45171,69529,2021-03-02 00:00:00.000,9999-12-31 00:00:00.000,Self
45171,69530,2021-03-02 00:00:00.000,9999-12-31 00:00:00.000,Child
